ITALIANO,BRESCIANO,categoria,Bresciano_,Column1
stagione,sezu,arcaico,,
stagione,sazu,arcaico,,
stagnaro,parolot,,,
stagnaro,stagni,,,
"stagnarsi, fare la ""pocia""",emposas,,,
stallaggio,stalas,,,
stallone,caal de monta,,,
stamberga,stabia,arcaico,,
stambugio,stambus,,,
stampella,sgalmera,arcaico,,
stancare,pecia,figurativo,,
stancare,stofa,,,
stancare,straca,,,
stanchezza,strachesa,,,
stanco,strach,,,
stanco (mezzo),stracolot,,,
stanco morto,strach copat,,,
"stanco, stufo",smorbe,arcaico,,
stanga del carro,timu,,,
"stantio, raffermo",stalades,,,
stantuffo,stantuf,,,
stappare,distopa,,,
star sopra,st 'n sima,,,
stare,sta,,,
stare a dovere,sta a copela,,,
stare ai piatti,sta so la parola,,,
stare all'erta,sta 'n bandera,,,
stare all'erta,sta sol fich,figurativo,,
starnazzare,sbater le ale,,,
starnuto,sternut,,,
ITALIANO,BRESCIANO,categoria,,
stato,meza egogna,,,
"stato sub commotivo, commozionecerebrale",ensocat,,,
stazzo,mares,,,
steccherino bruno,lengua de bo,micologia,,
steccherino dorato,frizu,micologia,,
steccherino dorato,spinarol,micologia,,
steccherino dorato o bruno,stecheri,micologia,,
stecchi di legno con zolfo,sulfri,arcaico,,
stecchito,stencat,,,
stecchito,strezit,arcaico,,
"stecco, piolo",birol,,,
stella alpina,fiur de lana,botanica,,
stellina odorosa,asprela,botanica,,
stellina odorosa,stiline,botanica,,
stemperare,desfanta,,,
stenditoio,corda del destender,,,
stentare,arpa,arcaico,,
stentare,na a stent,,,
"stentato, debole",dezembri,,,
"stentato, debole",striadel,,,
steppa,stepa,,,
sterco bovino,boasa,,,
sterco di capra,bagola,,,
sterco equino,fich de caal,,,
stercorario,fanocol,ornitologia,,
stercorario,fanocol negher,ornitologia,,
stercorario,gabia negher,ornitologia,,
sterno,os del stomech,anatomia,,
sternuto,sternut,,,
sterpaglia,patam,,,
sterpame di radici,raisam,,,
sterpazzola,bajarela,ornitologia,,
sterpazzola,ciaretina,ornitologia,,
sterpazzola,ciciarina,ornitologia,,
sterpazzola,cirabiciacola,ornitologia,,
sterpazzola,gozati,ornitologia,,
sterpazzola,gozet,ornitologia,,
sterpazzola,gozeta,ornitologia,,
sterpazzola,tuinot,ornitologia,,
stia senza fondo,casol,,,
"stia, gabbia",capunera,,,
"stia, gabbia",gabiot,,,
stiaccino,machet,ornitologia,,
stiaccino,machiti,ornitologia,,
ITALIANO,BRESCIANO,categoria,,
stiaccino,meari,ornitologia,,
stiaccino,michet,ornitologia,,
stiaccino,tachet,ornitologia,,
stiaccino,tech negher,ornitologia,,
stile,sgheo,,,
stiletto affilato,smils,gergo-volgare,,
stima,de cont,,,
"stima, estimo",stem,,,
stimare,presia,arcaico,,
stimmi,barba de furmintu,,,
stincata,schincada,,,
stinco,schinch,arcaico,,
stinco,stinch,,,
stipare,sgabia,arcaico,,
stipite,pilastrada,arcaico,,
stipulare,stobia,arcaico,,
stiracchiare,lighigna,arcaico,,
stiracchiarsi,bistiras,,,
stiracchiarsi,sberlongas,,,
stirare,sopresa,,,
stivale,carusi,arcaico,,
stivaletto,coturni,arcaico,,
stivaletto,stiali,,,
stizza,futa,,,
stizzoso,cianculi,,,
"stocco, stallo del pagliaio",pal del paer,,,
stoffa di scarso valore,patuna,figurativo,,
stoffa spinata di cotone,piche,francesismo,,
"stoino, stuoino",netascarpe,,,
stolto,lelo,,,
stolto,och,figurativo,,
stomaco,stomech,anatomia,,
stomaco,ventricol,anatomia,,
stomaco invicidito,languidesa,,,
stonato,orecia de soi,figurativo,,
stoppa,gaia,,,
stoppa con il capecchio,gajola,,,
stoppia,stropia,,,
stoppia,stopol,arcaico,,
stoppia del grano,scadriu,,,
stoppia del grano,stepol,,,
stoppia del granoturco,scamos,,,
stoppia del granoturco,sgaju,,,
stoppia del miglio,mear,,,
stoppia del miglio,mearina,,,
ITALIANO,BRESCIANO,categoria,,
stoppione,garzet de cios,botanica,,
stoppione,garzu,botanica,,
"stoppione, scardaccione",strepiu,,,
"stopposo, tiglioso",filus,,,
storcere,storzegna,,,
storcere,svergola,,,
stordire,smatori,,,
storione,storiu,pesce-pesca,,
stormo,ciop,,,
stormo,ros,,,
stormo,rosada,,,
storno,storli,ornitologia,,
storno,stornel,ornitologia,,
storno roseo,merlorosa,ornitologia,,
storno roseo,stornel de mar,ornitologia,,
storpiare,stropia,,,
storpiarsi,stropias,,,
storpio,gael,,,
storpio,sgaelat,,,
storpio,strope,,,
storpio,stropiat,,,
"storto, contorto",sgaelat,,,
"storto, contorto",svergol,,,
"storto, contorto",svergolat,,,
strabico,palpi,arcaico,,
strabuzzare gli occhi,locia,,,
straccetto,straset,,,
stracchino,romiola,,,
stracchino,strachet,,,
stracci,strase,,,
"stracciare, sbrandellare",sbenda,,,
"stracciatello, male in arnese",strasadel,,,
stracciato,sbendat,,,
stracciato,sbendu,,,
stracciato,strasat,,,
stracciato,straset,,,
straccio,strasa,,,
straccio del lavandino,biglot,arcaico,,
straccione,bindu,,,
straccione,strasu,,,
straccivendolo,strasarol,,,
straccivendolo,strasi,,,
stracotto,smagot,,,
strada,bia,arcaico,,
strada carraia dei campi,caedagna,,,
ITALIANO,BRESCIANO,categoria,,
strada imperiale,rial,,,
"strada, vicolo",rua,arcaico,,
stralloggi,erba strolega,botanica,,
stralloggi,fanterna,botanica,,
stralloggi,sochili selvadech,botanica,,
stralunamento degli occhi,sberlocia,,,
stralunato,sbatit,,,
stralunato,sbilinat,,,
stralunato,slomat,,,
stramaturo,de la de maduur,,,
stramazzare,starlera,arcaico,,
stramazzare,stramasa,,,
stramba,corda d'erba,,,
"strambo, stravagante",maturlo,,,
"strambo, stravagante",tambalu,,,
strambotto,strambot,,,
"strame di foglie, sottobosco",falet,,,
"strame di foglie, sottobosco",patos,,,
stramonio,stermonio,botanica,,
strampalato,strambet,arcaico,,
strampaleria,strambalada,,,
stranguglione,strangoju,,,
strapazzare,smansola,,,
strapazzo,stracol,,,
strapazzo,strapas,,,
strapieno,zep,,,
"strapiovere, pioggia intensa",strapioer,,,
strappare,sberpa,arcaico,,
strappare,sbraga,,,
strappare,scarpa,,,
strappare le foglie del gelso,sgolva,arcaico,,
strapparsi,strapas,,,
strappato,sberpat,arcaico,,
strappatura,strapadura,,,
"strappo, sbrego","sbregu, sberpu",,,
strappone,strapu,,,
strascicare le parole,renga,,,
"strascico, tirare l'aratro a strascico",strus,,,
strattone,tiru,,,
stravaccato,straacat,,,
stravagante,sterloch,,,
stravagante,strambalat,,,
stravaganza,stramberia,,,
stravecchio,bacoch,,,
stravolto,straolt,,,
ITALIANO,BRESCIANO,categoria,,
strega,stria,,,
strega,strolega,,,
stregare,fatura,,,
stregare,stria,,,
stregone,striu,,,
stregoneria,fatura,,,
stregoneria,striament,,,
strenna,bunama,,,
"strepitio, bega in piazza",piasada,,,
strepito,strepit,,,
stretta,strinzida,,,
stretta al cuore,stricu,,,
stretto,stret,,,
strettoia del fosso,sapel,,,
"striara da spinarello, rete",striara,pesce-pesca,,
"striara da spinarello, rete",striarot,pesce-pesca,,
"striara da spinarello, rete",strigia de runcu,pesce-pesca,,
striglia,strogia,attrezzo,,
strillare,crida,,,
strillare,sbregia,,,
strillare,uza,,,
strillo,crit,,,
strillozzo,prader,ornitologia,,
strillozzo,strilos,ornitologia,,
strimpellare,grata le corde,,,
strimpellare,sghiringa,arcaico,,
stringicuore,stricacor,,,
striscia,stresa,arcaico,,
striscia di erba falciata,andana,arcaico,,
striscia di terra che divide due solchi,porca,,,
striscia or. sparato camicia,tripitina,arcaico,,
strizzare,schisa,,,
strizzare,strica,,,
strizzare,struca,,,
strizzata,stricada,,,
strizzato,stricat,,,
strolaga,balancher,ornitologia,,
strolaga,gau,ornitologia,,
strolaga,pulizign,ornitologia,,
strolaga,vizol,ornitologia,,
stronzo,strus,,,
stronzo,stronz,,,
stropicciare,frega,,,
"stropicciare, fregare con forza",strobia,,,
stropicciarsi,sfregolas,,,
ITALIANO,BRESCIANO,categoria,,
strozza,canel de la gola,,,
strozza,sanela,arcaico,,
strozza lupo,erba dei piocc,botanica,,
strozza lupo,erba piogia,botanica,,
strozza lupo,strosa luf,botanica,,
strozzino,stringuli,,,
struggere,dilegua,,,
struggimento,rugament,,,
strusciare,stroscia,,,
strutto,decul,arcaico,,
strutto,delech,arcaico,,
strutto,strot,,,
stucco,stoch,,,
studente pigro,scaldabanch,,,
studio,stude,,,
stufa,stua,,,
stufa parigina,vachina,,,
stufato,stuat,,,
stufo,stof,,,
stuoia,stoja,,,
stuoia,stora,arcaico,,
stuoino,sturi,arcaico,,
stupidaggine,monada,,,
stupidaggine,ocada,,,
"stupidata, cosa da nulla",piciurlada,,,
stupido,gabor,arcaico,,
stupido,stupid,,,
stupire,stopeser,,,
stupisce,stopes,,,
sturare,descucuna,arcaico,,
sturare,desgorga,,,
sturare,desembosa,arcaico,,
sturare,distopa,,,
sturare,sgaruga,,,
stuzzicadenti,sgarughi,,,
stuzzicadenti,sguradencc,arcaico,,
stuzzicadenti,stechet,,,
stuzzicare,sgaruga,,,
stuzzicare,sinsiga,,,
stuzzicatoio,sgurighi,,,
stuzzicatore,sinsigu,,,
stuzzicatura,biziguli,,,
stuzzicatura,sinsiguli,,,
su,so,,,
subbio,sebol,,,
ITALIANO,BRESCIANO,categoria,,
subbio,sibol,,,
subito,subit,,,
subito,defat,,,
succhiare,cicia,,,
succhiare,ciciula,,,
succhiare,ciuucia,,,
succhiare,sucia,,,
succhiare latte materno,sochela,,,
succhiatore,tetu,,,
succhiatore,tetulu,,,
succhiello,"treel, dim. triili",,,
succhione,ciciu,,,
succhione,sisu,,,
succhione,tetu,,,
succhione,tetulu,,,
succiacapre,fiacamata,ornitologia,,
succiacapre,fiadasa,ornitologia,,
succiacapre,tetaache,ornitologia,,
succo,such,,,
sud,vers mesde,,,
sudare,sudura,,,
suddivisione,spartezele,,,
sudicio,olot,,,
sudicio,ut bisut,,,
sudicione,bordegu,,,
sudicione,pursilu,,,
sudicione,sporchignu,,,
sudiciume,bordech,,,
suffumigio,fomencc,,,
suggere,sisa,,,
suggerire,emboca vergu,,,
sughero,legn de barca,botanica,,
sughero,sugher,botanica,,
sughero,suer,botanica,,
sugna,sonza,,,
sugo,sugh,,,
suo / sua,so,,,
suocera,madona,,,
suocero,meser,,,
suola,sola,,,
suolatura,soladura,,,
suonare,sunu,,,
suonare a gloria,suna d'alegresa,,,
suonare da morto,suna l'agonia,,,
suono della sveglia,svegliari,,,
ITALIANO,BRESCIANO,categoria,,
suono flebile,suni,,,
suora,monega,,,
superbia,sborgna,arcaico,,
superiora,priura,,,
supino,pansasno,,,
suppergiu,soperzo,,,
suppurare,egner a co,,,
susina,brogna,botanica,,
susino di macchia,brognoi,botanica,,
susino di macchia,brugni,botanica,,
susino di macchia,brugnu,botanica,,
susino di macchia,stringula ca,botanica,,
sussultare,strumis,,,
sussulto su acciottolato,trutula,,,
suzione,sisu,,,
svasso,bruzapiomb,ornitologia,,
svasso,tufeto,ornitologia,,
svegliare,deseda,,,
svegliare,desmesia,arcaico,,
svegliarsi,desedas,,,
svegliarsi,desmesias,arcaico,,
sveglio,desedat,,,
"sveglio, vivace",sbordit,,,
sveltire,desgagia,,,
svelto,desedat,,,
svelto,lest,,,
svelto,los,,,
svelto,rat,,,
svelto,svelt,,,
svendere,maja fora,,,
svenimento,fastide,,,
svenire,sbasi,,,
sventatezza,lozita,arcaico,,
sventato,pirlo,,,
svenuto,sbasit,,,
"sverza (scheggia per tappare fendituradel muro)",sarabus,,,
svezzare,to la teta,,,
svezzare,toga 'l vese,,,
sviare,dizavia,,,
sviato,dizaviat,,,
svigorire,sviguri,,,
sviluppo,svelop,,,
svinare,caa zo,,,
"svista, errore",orbada,arcaico,,
ITALIANO,BRESCIANO,categoria,,
svitare,disvida,,,
svizzero,sviser,,,
svogliato,slojat,,,
svolgere,destorcia,,,
tabaccaio,tabachi,,,
tabaccare,tabaca,,,
tabacchiera,tabachera,,,
tabernacolo,capitel,,,
tabernacolo,stafal,arcaico,,
tacca,peca,,,
tacca,pica,,,
tacca,teca,arcaico,,
taccagno,pitoch,,,
taccagno,tiragn,,,
tacchina,pina,,,
tacchina,pola,,,
tacchina,pulina,,,
tacchino,pi,,,
tacchino,puli,,,
tacco piccolo,tachet,,,
taccola,gaza bajarola,ornitologia,,
taccola,tacla,ornitologia,,
taccola,tacola,ornitologia,,
"taccola, raganella",cinciacola,gioco,,
tacere,tazer,,,
tachicardia,palpitasiu,malattia/male,,
tachicardia,sbatu,malattia/male,,
taciturno,parla poch,,,
taciturno,sot de parole,,,
tafano,taa,insetto,,
"taffeta, seta, drappo",sendalina,arcaico,,
tageti,todeschi,botanica,,
"taglia, imposizione",graesa,,,
tagliaboschi,montagni,,,
tagliaboschi,tajabosch,,,
tagliafieno,masa del fe,,,
tagliapietre,picaprede,,,
tagliapietre,tâjaprede,,,
tagliare,taja,,,
tagliare col podet (roncolone),spodeta,,,
tagliare i rami,scarpa,,,
tagliatelle,fojadele,,,
tagliatelle,paparele,,,
tagliatelle,teadei,,,
"tagliatelle con ""fraina""",pisocher,,,
ITALIANO,BRESCIANO,categoria,,
tagliato,tajat,,,
tagliere,pestalard,,,
tagliere,pestarol,,,
tagliere,piadena de legn,,,
tagliere,taer,,,
taglio,tai,,,
tagliola,tajola,,,
tagliola,sep,,,
tagliolo,tael,,,
tagliolo,tajol,"bassabresciana",,
tagliuzzare,tajola,,,
tailleur,tajor,francesismo,,
talea,froscu,,,
"tallo, cima d'aglio",bigol d'ai,botanica,,
tallone,calcagn,,,
tallone della calza,calcagni,,,
talpa,tegna,zoologia,,
talpa,tupina,zoologia,,
"tamaro, vite nera",fazoi de bosch,botanica,,
"tamaro, vite nera",ligabosch,botanica,,
"tamaro, vite nera",tam,botanica,,
"tamaro, vite nera",tosech,botanica,,
tambureggiamento,rebeba,,,
tamburo,tambor,arcaico,,
tamburo,tambur,,,
"tampone, spolverino",peot,,,
"tampone, spolverino",poot,,,
tana,bus del luf,,,
tana,nech,,,
tana,necia,,,
tana di conigli,tamba,,,
"tanfo, fetore di muffa",mazarot,,,
"tanfo, fetore di muffa",tofur,,,
"tanfo, fetore di muffa",tuf,,,
"tanfo, fetore di muffa",tof,,,
tanghero,tamacol,,,
tanghero,tanghen,,,
tanghero,tangher,,,
tannino,tani,,,
tanto,tat,,,
tanto,tant,,,
"tanto, assai",fes,,,
tappabuchi,stopabus,,,
tappare,stopa,,,
ITALIANO,BRESCIANO,categoria,,
tappare,stua,arcaico,,
tappare con stoppa,stopina,,,
"tappata, otturata",stopa,,,
tappeto,tape,,,
tappo,cucu,,,
tappo,stopai,,,
tappo alle botti (levare il),sbora le eze,,,
tara del sacco,suersach,,,
tarabusino,airunsi,ornitologia,,
tarabusino,ghirardi,ornitologia,,
tarabusino,melgu,ornitologia,,
tarabusino,melgunsi,ornitologia,,
tarabusino,mergu,ornitologia,,
tarabusino,mergunsi,ornitologia,,
tarabusino,sgarzi,ornitologia,,
tarabusino,tarabus,ornitologia,,
tarabusino,tirabusi,ornitologia,,
tarabuso,och mergu,ornitologia,,
tarabuso,segagn,ornitologia,,
"tarassaco, dente di leone",sicoria,botanica,,
tarchiato,entarsat,,,
tarchiato,entorsat,,,
"tarchiato, tozzo",tracagnot,,,
tardi,dina,arcaico,,
tardissimo,dina fes,Valcamonica,,
tarlato,carolet,,,
tarlo,carol,,,
"tarmato, bucherellato",enterlat,arcaico,,
tarpare,taja le ale,,,
tarso,ciaf de lpe,anatomia,,
tarso,col del pe,anatomia,,
tartagliare,betega,arcaico,,
tartagliare,checheza,,,
tartagliare,concheza,,,
tartagliare,sfarfoja,,,
tartaruga,bisa scodelera,arcaico,,
tartaruga,tartaruga,zoologia,,
"tartassata, martoriata",sacramentada,,,
tartufo,tartifola,micologia,,
tartufo,trifola,micologia,,
tasca,berta,gergo-volgare,,
tasca,gajofa,,,
tasca,scarsela,,,
tascata,scarselada,,,
taschino,scarsili,,,
ITALIANO,BRESCIANO,categoria,,
tassello,tasel,,,
"tassello, attrezzo degli orefici",ongela,attrezzo,,
tasso,tas,zoologia,,
tasso barbasso,laedu,botanica,,
tasso barbasso,laezu,botanica,,
tasso barbasso,musigni,botanica,,
tasso barbasso,tas-barbas,botanica,,
tastare,palpa,,,
tastare,senter con le ma,,,
tastiera,tastadura,,,
tastoni,orbaciu,,,
tastoni,orbascura,,,
tastoni,palpu,,,
tavola da squartatore,meza del becher,,,
tavola del mastello,as del laa,,,
tavola di rivestimento,perlina,,,
tavoletta dipinta,paleta de l'altar,,,
tavolino,tauli,,,
tavolone,taulu,,,
tazzina,tasina,,,
te svizzero,te de mont,botanica,,
tedesco (dispregiativo),tuter,,,
"tedesco, austriaco",cruco,,,
"tedesco, austriaco",tugni,,,
tegamino,teci,,,
"teglia, tegame di terracotta",test,arcaico,,
"teglia, tegame di terracotta",tecia,,,
"teglia, tegame di terracotta",biela,,,
tegola curva,cop,,,
tegola di legno,scandola,,,
tegola piccola,copet,,,
"tela, filo di cotone",cotunina,,,
telaio,sasi,meccanica,,
telaio piccolo,tiliri,,,
telo per fieno,baza,,,
tempera,tempra,,,
tempera,trempa,arcaico,,
tempesta,buriana,,,
tempesta,gragnola de primaera,,,
tempestata,sgranada,,,
tempio,temple,,,
tempo,aze,,,
tempo,tep,arcaico,,
tempo,temp,,,
tempo indeterminato,anianorum,,,
ITALIANO,BRESCIANO,categoria,,
temporale di ponente,sarneghera,,,
temporalone,demenere,,,
tenaglia grossa,gavadina,attrezzo,,
tenaglietta,tanai,,,
"tencaro, rete a mantello",tencher,pesce-pesca,,
tenda a liste,venesiana,,,
tendaggio,coltrina,,,
tendicatena,tiracadena,,,
tenebre,bao,,,
tenebre,maiti,,,
tener bordone,tegner burdu,,,
tenere a freno,tegner a batech,,,
tenere in mano la discussione,tegner el bali,,,
tenersi,tignis,,,
"tenerume, molliccio",molos,,,
tenesmo,pontarine,malattia/male,,
tenesmo,sfogasiu,malattia/male,,
tenia,verem pelus,,,
tentenna (che t.),balench,,,
tentennante,medafreda,,,
tentennare,balenga,,,
tentennare,basega,,,
tentennare,sbacila,,,
tentennare,sigogna,arcaico,,
tentennare,stintina,,,
tenuto giu con la testa,cucunat,,,
"teppa, teppista",tepa,"bassabresciana",,
"teppa, teppista",buleto,,,
tergiversare,tira 'n longa,,,
tergo,dedre,,,
terminale della coda,smansa,,,
"termine, fine",a co,,,
"termine, fine",en co,,,
terra tra due solchi,cola,,,
terrapieno,regona,"bassabresciana",,
terrapieno,terai,,,
terrazzino,balarel,,,
terrazzino,lobiet,,,
terremoto,taramot,,,
terreno attrezzato per caccia,larga,,,
terreno erto,broch,arcaico,,
terreno incolto,sgros,arcaico,,
terreno irriguo,daquadur (sol),,,
ITALIANO,BRESCIANO,categoria,,
terreno lasciato incolto,svegher,,,
tesa,ala del capel,,,
teschio,grapa de mort,,,
tessitore,tesader,arcaico,,
tessitori (attrezzo dei t.),stomegal,attrezzo,,
tessuto peloso,camelot,arcaico,,
testa,borela,figurativo,,
testa dura,grapa,,,
testa dura,soca,,,
testa rapata,meluna,,,
testardo,cornaciu,,,
testardo,gnoch,,,
testardo,grapu,,,
testardo,grogn,,,
testardo,margnochh,,,
testardo,masoch,arcaico,,
testardo,mul,,,
testardo,sucu,,,
testata,cop de la campana,,,
testata,trocada,,,
testicoli,barlafus,,,
testicoli,coche,,,
testicoli,cojoni,,,
testicoli,sumai,,,
testiera del letto,letera,,,
testiera del letto,testera,,,
testimonio di nozze,compar de l'anel,,,
testolina,cosuli,,,
testone,soca,,,
tetano,mal del tir,malattia/male,,
tetano,teten,malattia/male,,
"tettarella, poppatoio",cicioto,,,
"tettarella, poppatoio",tetarola,,,
tetti,cop,,,
tetti,tecc,,,
tetto piccolo,copet,,,
tettoia,baitu,,,
"tettoia, portico per foraggi",barchesa,arcaico,,
teucrio di monte,erba eva,botanica,,
teucrio di monte,erba ira,botanica,,
teucrio di monte,rosmari de mont,botanica,,
tiepido,tibiuli,,,
tifare,tifa,,,
tifo,pasiu,,,
tifo,tifo,malattia/male,,
ITALIANO,BRESCIANO,categoria,,
tifone,tifu,,,
tifoso,tifus,malattia/male,,
tiglio,tea,botanica,,
tiglioso,scorzegn,,,
tiglioso,storzegn,,,
tiglioso,stralegnat,arcaico,,
tigna,tegna,malattia/male,,
tignola,parma,insetto,,
tignosa verdognola,tignusa,micologia,,
timo,peerel,botanica,,
timo e pancreas del vitello,animela,cucina,,
"timore, fifa, paura",spaghet,,,
timoroso,fighet,,,
timoroso,palpapole,,,
tinaia,tinasera,,,
tinca,tenca,pesce-pesca,,
tino,ti,,,
tino,tina,,,
tino grosso,tinas,,,
tinozza,bigonsa,,,
tinozza,galer,arcaico,,
tinozza,soja,,,
tinozza bassa,soola,,,
tinozza rettangolare,benasa,,,
tinto,tinzit,,,
tinto a strisce,tigrat,,,
"tipo originale, caratteristico",cartolina,scherzo,,
tipografo,stampadur,arcaico,,
tipula,zanzaru de ml'ort,insetto,,
tirabozze,tirabose,,,
tiradardi,falaboer,,,
tiraforme (attrezzo del calzolaio),tirafurme,attrezzo,,
tirante dell'aratro,tir,,,
tirapiedi,tirape,,,
tirapugni,tirapign,,,
tirare,tender,,,
tirare giu,tira zo,,,
tiritera lagnosa,renga,,,
tiritera lagnosa,liganga,arcaico,,
tirlindana,tram,,,
tirlindana,boro,pesce-pesca,,
tirlindana,dindana,pesce-pesca,,
tirlindana,dirlindu,pesce-pesca,,
tirlindana,matros,pesce-pesca,,
tirlindana,pesca,pesce-pesca,,
ITALIANO,BRESCIANO,categoria,,
tiro,tir,,,
tisico,etech,arcaico,,
tisico,tisich,,,
tizzone,stisu,,,
tizzone fumoso,corvi,,,
tizzone fumoso,fomarol,,,
"toccamano (cerimonia prima delmatrimonio: la madre dello sposorecava dono alla futura nuora)",tocama,,,
toccarsi inavvertitamente,entompas,,,
toccatutto,tocatot,,,
tocco del giudice,bereta del zodes,,,
"tocco, rintocco",toch,,,
togliere,tira via,,,
togliere,toer,,,
togliere dagli intrighi,despetola,,,
"togliere il muso, il broncio",smusa,,,
togliere la parte tigliosa,spelegata,,,
togliere la pienezza al sacco,sniza,arcaico,,
tollerare,manda zo,figurativo,,
tomaia,tomera,,,
"tomba, fossa",buza,,,
tombolo,cartela,arcaico,,
tonacella,tonezela,,,
tonchio,barbel,insetto,,
tonchio,barbel del roajot,insetto,,
tonchio,barbel del caaler,insetto,,
"tondo, rotondo",tond,,,
tonno,tu,pesce-pesca,,
tonsille,gorla,anatomia,,
tonsillite,scaransia,malattia/male,,
tonsura,ciarega,,,
tonto,bortol,,,
tonto,grand e s'ciao,,,
tonto,ot come 'n calisu,figurativo,,
topaia,soreghera,,,
topinambur,pom de tera,botanica,,
topo,sorech,,,
topo di campagna,musu,,,
topolino,rati,,,
topolino,surighi,,,
toppa,bus de la seradura,,,
toppa,patilu de le braghe,,,
toppa a scatto,scrochi,,,
toppa a scatto,todeschi,,,
ITALIANO,BRESCIANO,categoria,,
"toppa, rattoppo",tacu,,,
torace,stomech,anatomia,,
torace,toraciol,anatomia,,
torbido,trobe,,,
torcere,storzer,,,
torchiare,torcia,,,
torchiato,torcolat,,,
torchio,torcol,,,
"torcia, grossa candela",torsa,,,
torcicollo,becafurmighe,ornitologia,,
torcicollo,formegher,ornitologia,,
torcicollo,furmigot,ornitologia,,
torcicollo,menaco,ornitologia,,
torcicollo,stortacol,ornitologia,,
tordella,gardena,ornitologia,,
tordo,durd,ornitologia,,
tordo tassello,durdi,ornitologia,,
tordo tassello,spinard,ornitologia,,
tormento che rode,sgagnus,,,
tornio,turen,,,
toro,tor,,,
toro di monta,belo,,,
torrente,trot,,,
torrone,turu,,,
torso,magu dei frocc,,,
torsolo,costu,,,
torsolo,custu de verz,,,
torsolo,mosegu,arcaico,,
torsolo,rosiol,,,
torta,turta,,,
torta casalinga di montagna,scalitu,,,
torta di riso,bertoldina,,,
torta fatta con erba,scarpasa,arcaico,,
torta secca,pisota,,,
torta secca,sbrizulusa,,,
tortelli,agnuli,,,
tortelli,anuli,,,
torto,detort,,,
"torto, attorcigliato",torzit,,,
tortora,turtura,ornitologia,,
"torzone, frate rozzo",scociot,,,
tossire,sbolsega,,,
tossire,toser,,,
tosta caffe,bruzi,,,
tostare,bruza,,,
ITALIANO,BRESCIANO,categoria,,
totano moro,negher,ornitologia,,
tottavilla,lodiich,ornitologia,,
tottavilla,odoli,ornitologia,,
tottavilla,sarlodi,ornitologia,,
tovagliolo,manti,,,
tovagliolo,toajol,,,
tra l'altro,entrames,,,
traballare,traboca,,,
trabiccolo,barachi,,,
trabiccolo,trabacol,,,
traboccare,na de sima,,,
traboccare,de sura,,,
traboccare,sima,,,
traboccata,simada,,,
traboccato,simat,,,
"trabocchetto, insidia",luera,arcaico,,
tracannare,ciucia,,,
trachea,canaros,anatomia,,
tracheobronchite,ensarament,malattia/male,,
tracolla,cinghia del s'ciop,,,
tracollo,stracol,,,
tradirsi,fa maru,,,
traditore,giuda,,,
trafficone,trafegot,,,
trafiggere,sbuza de banda a banda,,,
traguardo (attrezzo di misurazione),squadri,attrezzo,,
tralcio,mader,,,
tralcio,mers,,,
tralcio,merse,,,
tralcio,trapa,,,
tralcio,troz,,,
tralcio,vedrus,,,
tralcio a spirale,cavriol,,,
traliccio,terlis,,,
"traliccio, tela per materassi",tralis,,,
"tramaglio, rete",mapada,pesce-pesca,,
"tramaglio, rete",tramacc,pesce-pesca,,
"tramaglio, rete",tramai,pesce-pesca,,
tramare,laura sot'aqua,,,
"trambustare, mettere sossopra",tamberla,,,
trambusto,trambost,,,
tramezza,taolat,,,
tramezza di mattoni,cortelat,,,
"tramoggia (cassetta in cui si versa ilgrano da macinare)",tramoza,,,
ITALIANO,BRESCIANO,categoria,,
tramontana,bach,,,
tramontana,vach,,,
tramonto,va zo 'l sul,,,
tramonto,vers sera,,,
trampolo,sgalmera,arcaico,,
trampolo,stampela,,,
trampolo,trampegn,arcaico,,
tranello,folceta,arcaico,,
tranquillissimo,pacifich com 'n durd,figurativo,,
transazione,comadasiu,,,
trapano,trapen,,,
trapano a mano,menarola,,,
trapassare,trebater,,,
trappola,sep,,,
trappola per sorci,trapuli,,,
trapunta,preponta,,,
trapuntino,prepunti,,,
trarre,traer,,,
trasandato,sgalfaru,,,
trascinare,strusa,,,
trascinare,tiras dre,,,
trascolorire,cambia facia,figurativo,,
trascrivere,trascrier,,,
"trasecolare, sbalordire",resta de preda,,,
"trasecolare, sbalordire",stoch,,,
trasloco,sanmarti,,,
trasparente,sbardelent,arcaico,,
trasportare con carro,careza,,,
trasportatore di latte,menalat,,,
trasportatore di sacchi,sacarol,,,
trasportatore di sporte,sporarol,arcaico,,
trasudamento delle foglie,velom,,,
trasudato,velomat,,,
trattenuta,tratenuda,,,
trattenuta,tratignida,,,
"tratti (a t.), a colpi",sbocc,,,
tratto,trat,,,
trattore agricolo,tratur,,,
"trattore, oste",oster,,,
"trattore, oste",trator,arcaico,,
tratturo,caedagna,,,
traumatologo,dutur dei os,,,
travaglio,sapel,,,
travaglio,strusio,,,
travaglio,traai,,,
ITALIANO,BRESCIANO,categoria,,
travasare,straoda,,,
travata,arca,,,
trave di appoggio per le botti,calastra,,,
trave maestra,colmegna,,,
trave posta a sostegno del tetto,tresera,,,
trave principale,sparados,,,
traversa,traersa,,,
traversa avantreno del carro,standara,,,
traversa delle stanghe,sest de car,,,
"traversaria, rete pesca da fiume",scarol,pesce-pesca,,
traversato,entarsat,,,
traversino della ferrovia,sliper,,,
traverso (di t.),scaesu,,,
traversone,traersu,,,
travetto,cantenela,,,
travetto,zaf,,,
travicello,treel,,,
